Customer ID,Monetary,Frequency,Recency,R_Score,F_Score,M_Score,RFM_Score,Segment
15246.0,780.4,51,238,2,3,3,233,At Risk
15247.0,976.06,17,122,3,2,3,323,Need Attention
15248.0,1893.93,106,411,1,4,4,144,At Risk
15249.0,9266.0,502,32,4,5,5,455,Champions
15250.0,60.0,3,641,1,1,1,111,Lost Customers
15251.0,20324.54,230,9,5,5,5,555,Champions
15252.0,2103.41,118,36,4,4,4,444,Champions
15253.0,2055.09,116,16,5,4,4,544,Champions
15254.0,1088.35,67,127,3,3,3,333,Need Attention
15255.0,3706.02,188,67,3,5,5,355,Loyal Customers
15256.0,170.4,10,149,3,1,1,311,Need Attention
15257.0,685.9,12,283,2,1,3,213,Lost Customers
15258.0,623.16,34,169,3,2,3,323,Need Attention
15259.0,1182.3799999999999,57,513,1,3,3,133,At Risk
15260.0,8767.73,381,100,3,5,5,355,Loyal Customers
15261.0,1508.0,92,135,3,4,4,344,Loyal Customers
15262.0,418.82,26,324,2,2,2,222,Lost Customers
15263.0,156.51,12,107,3,1,1,311,Need Attention
15264.0,848.4,55,64,3,3,3,333,Need Attention
15265.0,3345.64,193,151,3,5,5,355,Loyal Customers
15266.0,852.21,45,338,2,3,3,233,At Risk
15267.0,1717.36,11,22,4,1,4,414,Need Attention
15268.0,961.9000000000001,22,479,1,2,3,123,Lost Customers
15269.0,1225.3600000000001,35,24,4,2,4,424,Potential Loyalists
15270.0,8524.86,168,16,5,4,5,545,Champions
15271.0,4528.54,570,7,5,5,5,555,Champions
15272.0,2030.95,286,57,4,5,4,454,Champions
15273.0,228.96,1,600,1,1,1,111,Lost Customers
15274.0,716.57,47,4,5,3,3,533,Potential Loyalists
15275.0,615.14,41,38,4,3,3,433,Potential Loyalists
15276.0,619.8,178,66,3,5,3,353,Loyal Customers
15277.0,476.34,26,47,4,2,2,422,Potential Loyalists
15278.0,496.15999999999997,29,562,1,2,2,122,Lost Customers
15279.0,1580.54,94,355,2,4,4,244,At Risk
15280.0,397.52,60,172,3,3,2,332,Need Attention
15281.0,8543.57,522,59,4,5,5,455,Champions
15282.0,348.59,27,570,1,2,2,122,Lost Customers
15283.0,148.33,9,390,2,1,1,211,Lost Customers
15284.0,24.75,1,500,1,1,1,111,Lost Customers
15285.0,94.92,6,408,2,1,1,211,Lost Customers
15286.0,240.55,3,50,4,1,1,411,Need Attention
15287.0,856.03,36,22,4,2,3,423,Potential Loyalists
15288.0,3715.38,153,43,4,4,5,445,Champions
15289.0,1593.09,97,29,4,4,4,444,Champions
15290.0,10496.28,292,5,5,5,5,555,Champions
15291.0,13517.76,244,26,4,5,5,455,Champions
15292.0,178.39,24,201,2,2,1,221,Lost Customers
15293.0,247.5,19,666,1,2,1,121,Lost Customers
15294.0,233.35,15,411,1,1,1,111,Lost Customers
15295.0,207.04,52,654,1,3,1,131,At Risk
15296.0,10323.03,534,51,4,5,5,455,Champions
15297.0,641.94,39,10,5,3,3,533,Potential Loyalists
15298.0,9061.77,425,2,5,5,5,555,Champions
15299.0,6156.53,10,67,3,1,5,315,Need Attention
15300.0,496.44,28,64,3,2,2,322,Need Attention
15301.0,6909.67,345,51,4,5,5,455,Champions
15302.0,308.0,15,730,1,1,2,112,Lost Customers
15303.0,1224.18,69,290,2,3,4,234,At Risk
15304.0,796.4000000000001,24,61,3,2,3,323,Need Attention
15305.0,93.6,5,555,1,1,1,111,Lost Customers
15306.0,3484.73,162,64,3,4,5,345,Loyal Customers
15307.0,205.3,12,96,3,1,1,311,Need Attention
15308.0,310.47,19,274,2,2,2,222,Lost Customers
15309.0,797.96,54,611,1,3,3,133,At Risk
15310.0,1634.64,45,479,1,3,4,134,At Risk
15311.0,114966.42,4306,1,5,5,5,555,Champions
15312.0,2930.19,163,75,3,4,5,345,Loyal Customers
15313.0,52.0,1,110,3,1,1,311,Need Attention
15314.0,820.4499999999999,50,199,2,3,3,233,At Risk
15315.0,570.5,37,64,3,2,2,322,Need Attention
15316.0,165.0,1,327,2,1,1,211,Lost Customers
15317.0,129.75,5,677,1,1,1,111,Lost Customers
15318.0,312.62,33,4,5,2,2,522,Potential Loyalists
15319.0,204.5,16,284,2,1,1,211,Lost Customers
15320.0,267.13,36,44,4,2,1,421,Potential Loyalists
15321.0,6709.7300000000005,309,71,3,5,5,355,Loyal Customers
15322.0,1390.86,83,86,3,4,4,344,Loyal Customers
15323.0,434.6,29,563,1,2,2,122,Lost Customers
15324.0,140.22000000000003,8,701,1,1,1,111,Lost Customers
15325.0,1601.46,224,104,3,5,4,354,Loyal Customers
15326.0,1700.52,129,334,2,4,4,244,At Risk
15327.0,208.75,10,53,4,1,1,411,Need Attention
15328.0,107.24,8,408,2,1,1,211,Lost Customers
15329.0,2958.83,154,39,4,4,5,445,Champions
15330.0,714.96,13,32,4,1,3,413,Need Attention
15331.0,767.91,44,500,1,3,3,133,At Risk
15332.0,4892.68,154,366,2,4,5,245,At Risk
15333.0,1028.56,16,208,2,1,3,213,Lost Customers
15334.0,350.82,98,157,3,4,2,342,Loyal Customers
15335.0,170.22,35,54,4,2,1,421,Potential Loyalists
15336.0,240.5,15,402,2,1,1,211,Lost Customers
15337.0,373.02,21,411,1,2,2,122,Lost Customers
15338.0,277.93,58,677,1,3,1,131,At Risk
15339.0,1821.02,220,66,3,5,4,354,Loyal Customers
15340.0,105.5,7,562,1,1,1,111,Lost Customers
15341.0,2402.7200000000003,24,81,3,2,4,324,Need Attention
15342.0,406.09,24,130,3,2,2,322,Need Attention
15343.0,364.5,21,87,3,2,2,322,Need Attention
15344.0,563.94,26,1,5,2,2,522,Potential Loyalists
15345.0,393.54,20,46,4,2,2,422,Potential Loyalists
15346.0,596.12,37,333,2,2,2,222,Lost Customers
15347.0,1162.0,36,366,2,2,3,223,Lost Customers
15348.0,158.04,9,72,3,1,1,311,Need Attention
15349.0,463.90999999999997,71,158,3,3,2,332,Need Attention
15350.0,547.6,30,373,2,2,2,222,Lost Customers
15351.0,3430.22,314,12,5,5,5,555,Champions
15352.0,111.15,34,549,1,2,1,121,Lost Customers
15353.0,2794.4700000000003,360,255,2,5,4,254,At Risk
15354.0,284.4,3,603,1,1,1,111,Lost Customers
15355.0,277.05,14,29,4,1,1,411,Need Attention
15356.0,3239.57,669,31,4,5,5,455,Champions
15358.0,16425.86,1089,5,5,5,5,555,Champions
15359.0,181.35,16,663,1,1,1,111,Lost Customers
15360.0,427.93,13,40,4,1,2,412,Need Attention
15361.0,689.07,10,362,2,1,3,213,Lost Customers
15362.0,613.08,40,449,1,3,3,133,At Risk
15363.0,678.11,35,373,2,2,3,223,Lost Customers
15364.0,913.19,29,96,3,2,3,323,Need Attention
15365.0,4557.13,218,26,4,5,5,455,Champions
15366.0,2389.08,138,75,3,4,4,344,Loyal Customers
15367.0,5081.33,279,57,4,5,5,455,Champions
15368.0,722.74,8,21,4,1,3,413,Need Attention
15369.0,6251.26,59,492,1,3,5,135,At Risk
15370.0,3739.01,144,41,4,4,5,445,Champions
15371.0,59.400000000000006,1,662,1,1,1,111,Lost Customers
15372.0,6017.06,57,137,3,3,5,335,Need Attention
15373.0,3084.54,189,8,5,5,5,555,Champions
15374.0,307.32,10,129,3,1,2,312,Need Attention
15375.0,60.959999999999994,6,690,1,1,1,111,Lost Customers
15376.0,1221.56,116,40,4,4,4,444,Champions
15377.0,1211.75,21,383,2,2,3,223,Lost Customers
15378.0,246.5,12,463,1,1,1,111,Lost Customers
15379.0,4877.84,263,169,3,5,5,355,Loyal Customers
15380.0,3248.96,52,9,5,3,5,535,Potential Loyalists
15381.0,1890.5700000000002,24,214,2,2,4,224,Lost Customers
15382.0,13733.550000000001,632,15,5,5,5,555,Champions
15384.0,2027.79,118,170,3,4,4,344,Loyal Customers
15385.0,942.08,21,40,4,2,3,423,Potential Loyalists
15386.0,394.14,31,186,3,2,2,322,Need Attention
15387.0,468.65,20,492,1,2,2,122,Lost Customers
15388.0,140.54,10,270,2,1,1,211,Lost Customers
15389.0,2733.8,6,172,3,1,4,314,Need Attention
15390.0,1216.66,77,396,2,4,3,243,At Risk
15391.0,289.87,12,584,1,1,2,112,Lost Customers
15392.0,2911.62,144,5,5,4,5,545,Champions
15393.0,891.34,44,16,5,3,3,533,Potential Loyalists
15394.0,5286.8,227,10,5,5,5,555,Champions
15395.0,107.45,7,326,2,1,1,211,Lost Customers
15396.0,796.38,16,113,3,1,3,313,Need Attention
15397.0,94.0,6,290,2,1,1,211,Lost Customers
15398.0,1345.53,73,16,5,3,4,534,Potential Loyalists
15399.0,815.77,50,1,5,3,3,533,Potential Loyalists
15400.0,1302.3,27,92,3,2,4,324,Need Attention
15401.0,216.95000000000002,14,452,1,1,1,111,Lost Customers
15402.0,1830.54,131,149,3,4,4,344,Loyal Customers
15403.0,170.88,8,492,1,1,1,111,Lost Customers
15404.0,257.06,16,376,2,1,1,211,Lost Customers
15405.0,659.84,30,189,3,2,3,323,Need Attention
15406.0,975.87,122,31,4,4,3,443,Loyal Customers
15407.0,1046.74,148,34,4,4,3,443,Loyal Customers
15408.0,267.18,34,264,2,2,1,221,Lost Customers
15409.0,131.25,9,721,1,1,1,111,Lost Customers
15410.0,4685.72,162,84,3,4,5,345,Loyal Customers
15411.0,1348.93,98,26,4,4,4,444,Champions
15412.0,190.53,10,171,3,1,1,311,Need Attention
15413.0,6798.72,25,692,1,2,5,125,Lost Customers
15414.0,774.9000000000001,39,10,5,3,3,533,Potential Loyalists
15415.0,559.61,47,313,2,3,2,232,At Risk
15416.0,4572.82,228,65,3,5,5,355,Loyal Customers
15417.0,508.8,28,85,3,2,2,322,Need Attention
15418.0,449.42,68,425,1,3,2,132,At Risk
15419.0,135.86,8,25,4,1,1,411,Need Attention
15420.0,743.0,56,434,1,3,3,133,At Risk
15421.0,3805.34,316,59,4,5,5,455,Champions
15422.0,1619.97,120,323,2,4,4,244,At Risk
15423.0,266.89,14,38,4,1,1,411,Need Attention
15424.0,597.78,33,254,2,2,2,222,Lost Customers
15425.0,1941.1200000000001,143,400,2,4,4,244,At Risk
15426.0,2156.35,429,19,5,5,4,554,Champions
15427.0,1430.54,292,33,4,5,4,454,Champions
15428.0,762.75,44,15,5,3,3,533,Potential Loyalists
15429.0,397.35,82,27,4,4,2,442,Loyal Customers
15430.0,954.75,36,468,1,2,3,123,Lost Customers
15431.0,153.24,2,503,1,1,1,111,Lost Customers
15432.0,320.76,16,23,4,1,2,412,Need Attention
15433.0,533.3,41,214,2,3,2,232,At Risk
15434.0,2567.06,134,8,5,4,4,544,Champions
15435.0,149.29,29,22,4,2,1,421,Potential Loyalists
15436.0,1067.75,291,12,5,5,3,553,Loyal Customers
15437.0,393.45,57,262,2,3,2,232,At Risk
15438.0,156.57999999999998,25,131,3,2,1,321,Need Attention
15439.0,1269.05,57,405,2,3,4,234,At Risk
15440.0,383.68,62,55,4,3,2,432,Potential Loyalists
15441.0,1254.21,57,396,2,3,4,234,At Risk
15442.0,594.0,2,249,2,1,2,212,Lost Customers
15443.0,5114.23,625,2,5,5,5,555,Champions
15444.0,1411.21,214,9,5,5,4,554,Champions
15445.0,284.5,14,264,2,1,1,211,Lost Customers
15446.0,399.75,112,377,2,4,2,242,At Risk
15447.0,492.88,29,331,2,2,2,222,Lost Customers
15448.0,788.81,49,313,2,3,3,233,At Risk
15449.0,974.52,60,26,4,3,3,433,Potential Loyalists
15450.0,429.84,30,30,4,2,2,422,Potential Loyalists
15451.0,226.86,60,434,1,3,1,131,At Risk
15452.0,1785.1100000000001,199,30,4,5,4,454,Champions
15453.0,1371.77,279,2,5,5,4,554,Champions
15454.0,305.99,40,362,2,3,2,232,At Risk
15455.0,38.25,2,598,1,1,1,111,Lost Customers
15456.0,2091.52,227,283,2,5,4,254,At Risk
15457.0,237.07,58,262,2,3,1,231,At Risk
15458.0,370.43999999999994,13,25,4,1,2,412,Need Attention
15459.0,202.82999999999998,7,417,1,1,1,111,Lost Customers
15460.0,214.26,56,354,2,3,1,231,At Risk
15461.0,429.7,2,461,1,1,2,112,Lost Customers
15462.0,737.05,41,94,3,3,3,333,Need Attention
15463.0,126.14,7,29,4,1,1,411,Need Attention
15464.0,1044.65,155,338,2,4,3,243,At Risk
15465.0,12100.4,255,20,4,5,5,455,Champions
15466.0,1560.46,262,85,3,5,4,354,Loyal Customers
15467.0,524.88,52,9,5,3,2,532,Potential Loyalists
15468.0,1430.48,80,51,4,4,4,444,Champions
15469.0,874.25,43,50,4,3,3,433,Potential Loyalists
15470.0,63.419999999999995,4,576,1,1,1,111,Lost Customers
15471.0,1292.01,155,2,5,4,4,544,Champions
15472.0,371.56,76,113,3,4,2,342,Loyal Customers
15473.0,2046.0,14,14,5,1,4,514,New Customers
15474.0,150.35,19,596,1,2,1,121,Lost Customers
15475.0,454.10999999999996,29,77,3,2,2,322,Need Attention
15476.0,2209.98,79,380,2,4,4,244,At Risk
15477.0,368.4,2,650,1,1,2,112,Lost Customers
15478.0,1983.48,69,40,4,3,4,434,Potential Loyalists
15479.0,147.4,9,733,1,1,1,111,Lost Customers
15480.0,6279.0,215,116,3,5,5,355,Loyal Customers
15481.0,1993.34,38,401,2,3,4,234,At Risk
15482.0,14417.36,148,16,5,4,5,545,Champions
15483.0,817.8199999999999,269,161,3,5,3,353,Loyal Customers
15484.0,4652.1,240,1,5,5,5,555,Champions
15485.0,4810.92,137,30,4,4,5,445,Champions
15486.0,102.0,1,527,1,1,1,111,Lost Customers
15487.0,231.32,14,680,1,1,1,111,Lost Customers
15488.0,431.92,11,93,3,1,2,312,Need Attention
15489.0,2419.61,114,23,4,4,4,444,Champions
15490.0,210.85,25,430,1,2,1,121,Lost Customers
15491.0,3100.09,154,95,3,4,5,345,Loyal Customers
15492.0,659.4599999999999,35,28,4,2,3,423,Potential Loyalists
15493.0,4121.68,612,33,4,5,5,455,Champions
15494.0,3702.6,368,21,4,5,5,455,Champions
15495.0,246.5,20,379,2,2,1,221,Lost Customers
15496.0,146.14000000000001,22,631,1,2,1,121,Lost Customers
15497.0,8657.39,121,18,5,4,5,545,Champions
15498.0,24972.86,941,3,5,5,5,555,Champions
15499.0,158.65,41,724,1,3,1,131,At Risk
15500.0,1131.56,68,8,5,3,3,533,Potential Loyalists
15501.0,399.95,69,405,2,3,2,232,At Risk
15502.0,13003.869999999999,330,16,5,5,5,555,Champions
15503.0,257.3,117,363,2,4,1,241,At Risk
15504.0,402.7,64,81,3,3,2,332,Need Attention
15505.0,3610.96,97,53,4,4,5,445,Champions
15506.0,2030.33,273,23,4,5,4,454,Champions
15507.0,475.86,45,172,3,3,2,332,Need Attention
15508.0,1000.27,92,189,3,4,3,343,Loyal Customers
15509.0,152.41,26,380,2,2,1,221,Lost Customers
15510.0,250.0,1,331,2,1,1,211,Lost Customers
15511.0,900.53,158,12,5,4,3,543,Loyal Customers
15512.0,331.58,32,156,3,2,2,322,Need Attention
15513.0,26437.05,547,33,4,5,5,455,Champions
15514.0,6392.06,317,12,5,5,5,555,Champions
15515.0,171.81,7,387,2,1,1,211,Lost Customers
15516.0,62.43,15,45,4,1,1,411,Need Attention
15517.0,267.03,27,233,2,2,1,221,Lost Customers
15518.0,4189.99,448,64,3,5,5,355,Loyal Customers
15519.0,344.61,37,383,2,2,2,222,Lost Customers
15520.0,343.5,18,2,5,2,2,522,Potential Loyalists
15521.0,7098.24,403,40,4,5,5,455,Champions
15522.0,397.99,56,33,4,3,2,432,Potential Loyalists
15523.0,17259.19,212,84,3,5,5,355,Loyal Customers
15524.0,591.4,9,25,4,1,2,412,Need Attention
15525.0,890.22,180,2,5,5,3,553,Loyal Customers
15526.0,148.44,4,33,4,1,1,411,Need Attention
15527.0,5554.89,329,19,5,5,5,555,Champions
15528.0,229.33,26,254,2,2,1,221,Lost Customers
15529.0,4783.66,785,23,4,5,5,455,Champions
15530.0,1808.68,142,22,4,4,4,444,Champions
15531.0,1972.39,219,8,5,5,4,554,Champions
15532.0,3738.85,617,25,4,5,5,455,Champions
15533.0,807.57,83,19,5,4,3,543,Loyal Customers
15534.0,162.25,8,726,1,1,1,111,Lost Customers
15535.0,1044.3700000000001,130,173,3,4,3,343,Loyal Customers
15536.0,259.09,16,409,2,1,1,211,Lost Customers
15537.0,110.92,24,163,3,2,1,321,Need Attention
15538.0,3358.3999999999996,14,538,1,1,5,115,Lost Customers
15539.0,538.46,41,7,5,3,2,532,Potential Loyalists
15540.0,460.68,31,11,5,2,2,522,Potential Loyalists
15541.0,85.13000000000001,29,114,3,2,1,321,Need Attention
15542.0,855.71,226,512,1,5,3,153,At Risk
15543.0,242.26,56,288,2,3,1,231,At Risk
15544.0,7807.89,531,9,5,5,5,555,Champions
15545.0,288.96999999999997,80,54,4,4,2,442,Loyal Customers
15546.0,1079.1000000000001,12,607,1,1,3,113,Lost Customers
15547.0,10057.05,1332,7,5,5,5,555,Champions
15548.0,158.09,23,596,1,2,1,121,Lost Customers
15549.0,2334.16,161,77,3,4,4,344,Loyal Customers
15550.0,2211.05,235,4,5,5,4,554,Champions
15551.0,1679.81,143,37,4,4,4,444,Champions
15552.0,252.52,30,217,2,2,1,221,Lost Customers
15553.0,428.93,55,60,3,3,2,332,Need Attention
15554.0,217.2,14,278,2,1,1,211,Lost Customers
15555.0,11243.91,1591,12,5,5,5,555,Champions
15556.0,279.77,31,24,4,2,1,421,Potential Loyalists
15557.0,468.91,19,29,4,2,2,422,Potential Loyalists
15558.0,202.68,23,639,1,2,1,121,Lost Customers
15559.0,1109.4,62,568,1,3,3,133,At Risk
15560.0,153.52,10,398,2,1,1,211,Lost Customers
15561.0,1934.3899999999999,92,12,5,4,4,544,Champions
15562.0,671.4300000000001,33,352,2,2,3,223,Lost Customers
15563.0,2859.46,257,22,4,5,4,454,Champions
15564.0,70.74000000000001,4,463,1,1,1,111,Lost Customers
15565.0,173.16,8,50,4,1,1,411,Need Attention
15566.0,227.87,12,393,2,1,1,211,Lost Customers
15567.0,186.01,7,19,5,1,1,511,New Customers
15568.0,758.29,53,3,5,3,3,533,Potential Loyalists
15569.0,3583.45,140,104,3,4,5,345,Loyal Customers
15570.0,8736.49,730,7,5,5,5,555,Champions
15571.0,3892.35,600,12,5,5,5,555,Champions
15572.0,3965.2,343,5,5,5,5,555,Champions
15573.0,1188.42,211,32,4,5,3,453,Loyal Customers
15574.0,1101.44,230,178,3,5,3,353,Loyal Customers
15575.0,30.1,3,620,1,1,1,111,Lost Customers
15576.0,921.37,43,38,4,3,3,433,Potential Loyalists
15577.0,396.03000000000003,59,151,3,3,2,332,Need Attention
15578.0,127.1,13,162,3,1,1,311,Need Attention
15579.0,1250.63,161,69,3,4,4,344,Loyal Customers
15580.0,1375.39,225,377,2,5,4,254,At Risk
15581.0,7480.4,684,121,3,5,5,355,Loyal Customers
15582.0,682.9100000000001,44,25,4,3,3,433,Potential Loyalists
15583.0,95.96,39,376,2,3,1,231,At Risk
15584.0,1268.2,220,24,4,5,4,454,Champions
15585.0,455.3,31,177,3,2,2,322,Need Attention
15586.0,1139.1,38,593,1,3,3,133,At Risk
15587.0,1522.0800000000002,14,50,4,1,4,414,Need Attention
15588.0,579.6,4,678,1,1,2,112,Lost Customers
15589.0,478.53000000000003,29,256,2,2,2,222,Lost Customers
15590.0,1496.6,87,382,2,4,4,244,At Risk
15591.0,217.9,7,583,1,1,1,111,Lost Customers
15592.0,388.58,24,47,4,2,2,422,Potential Loyalists
15593.0,199.8,5,71,3,1,1,311,Need Attention
15594.0,1771.78,103,16,5,4,4,544,Champions
15595.0,357.6,4,488,1,1,2,112,Lost Customers
15596.0,2727.72,155,101,3,4,4,344,Loyal Customers
15597.0,563.37,37,35,4,2,2,422,Potential Loyalists
15598.0,548.02,36,53,4,2,2,422,Potential Loyalists
15599.0,1250.06,83,27,4,4,4,444,Champions
15600.0,1199.31,71,428,1,3,3,133,At Risk
15601.0,14191.74,824,11,5,5,5,555,Champions
15602.0,3137.96,125,8,5,4,5,545,Champions
15603.0,88.48,4,79,3,1,1,311,Need Attention
15604.0,216.39,17,52,4,2,1,421,Potential Loyalists
15605.0,1741.95,99,36,4,4,4,444,Champions
15606.0,5230.99,145,61,3,4,5,345,Loyal Customers
15607.0,1708.97,109,337,2,4,4,244,At Risk
15608.0,1785.98,105,28,4,4,4,444,Champions
15609.0,298.48,16,184,3,1,2,312,Need Attention
15610.0,112.46000000000001,6,52,4,1,1,411,Need Attention
15611.0,2997.28,94,10,5,4,5,545,Champions
15612.0,195.15,6,36,4,1,1,411,Need Attention
15613.0,433.71999999999997,27,610,1,2,2,122,Lost Customers
15614.0,3147.36,81,438,1,4,5,145,At Risk
15615.0,21373.97,901,10,5,5,5,555,Champions
15616.0,317.11,13,438,1,1,2,112,Lost Customers
15617.0,828.5500000000001,42,396,2,3,3,233,At Risk
15618.0,776.851,45,33,4,3,3,433,Potential Loyalists
15619.0,336.40000000000003,3,11,5,1,2,512,New Customers
15620.0,1942.36,129,57,4,4,4,444,Champions
15621.0,1293.03,16,4,5,1,4,514,New Customers
15622.0,7852.61,426,43,4,5,5,455,Champions
15623.0,2437.05,108,141,3,4,4,344,Loyal Customers
15624.0,588.13,34,117,3,2,2,322,Need Attention
15625.0,3236.4,171,104,3,4,5,345,Loyal Customers
15626.0,1067.52,80,75,3,4,3,343,Loyal Customers
15627.0,566.9,24,457,1,2,2,122,Lost Customers
15628.0,5333.08,299,5,5,5,5,555,Champions
15629.0,2240.9,77,450,1,4,4,144,At Risk
15630.0,1481.4,80,45,4,4,4,444,Champions
15631.0,596.67,39,642,1,3,2,132,At Risk
15632.0,3285.31,167,16,5,4,5,545,Champions
15633.0,4335.96,176,509,1,5,5,155,At Risk
15634.0,554.65,34,17,5,2,2,522,Potential Loyalists
15635.0,100.35,2,396,2,1,1,211,Lost Customers
15636.0,1444.58,57,90,3,3,4,334,Need Attention
15637.0,797.59,41,53,4,3,3,433,Potential Loyalists
15638.0,2265.2,25,379,2,2,4,224,Lost Customers
15639.0,1065.08,69,134,3,3,3,333,Need Attention
15640.0,23494.31,748,4,5,5,5,555,Champions
15641.0,5345.55,311,105,3,5,5,355,Loyal Customers
15642.0,105.78000000000002,6,730,1,1,1,111,Lost Customers
15643.0,664.0,33,192,2,2,3,223,Lost Customers
15644.0,803.54,232,166,3,5,3,353,Loyal Customers
15645.0,1055.17,68,19,5,3,3,533,Potential Loyalists
15646.0,784.8100000000001,68,158,3,3,3,333,Need Attention
15647.0,169.0,11,415,1,1,1,111,Lost Customers
15648.0,639.5,24,204,2,2,3,223,Lost Customers
15649.0,1660.35,11,336,2,1,4,214,Lost Customers
15650.0,553.88,36,522,1,2,2,122,Lost Customers
15651.0,1259.06,60,37,4,3,4,434,Potential Loyalists
15652.0,1405.94,102,91,3,4,4,344,Loyal Customers
15653.0,877.4399999999999,6,93,3,1,3,313,Need Attention
15654.0,922.53,21,9,5,2,3,523,Potential Loyalists
15655.0,560.67,34,243,2,2,2,222,Lost Customers
15656.0,748.5,47,45,4,3,3,433,Potential Loyalists
15657.0,30.0,1,23,4,1,1,411,Need Attention
15658.0,2117.27,102,190,2,4,4,244,At Risk
15659.0,532.49,21,44,4,2,2,422,Potential Loyalists
15660.0,2603.69,151,25,4,4,4,444,Champions
15661.0,1215.95,44,317,2,3,3,233,At Risk
15662.0,283.73,12,661,1,1,1,111,Lost Customers
15663.0,138.14,9,106,3,1,1,311,Need Attention
15664.0,1254.03,70,51,4,3,4,434,Potential Loyalists
15665.0,3987.07,286,168,3,5,5,355,Loyal Customers
15666.0,632.9399999999999,67,472,1,3,3,133,At Risk
15667.0,301.32,13,40,4,1,2,412,Need Attention
15668.0,76.32000000000001,1,218,2,1,1,211,Lost Customers
15669.0,684.34,33,40,4,2,3,423,Potential Loyalists
15670.0,325.2,19,297,2,2,2,222,Lost Customers
15671.0,2657.13,78,19,5,4,4,544,Champions
15672.0,45.300000000000004,3,725,1,1,1,111,Lost Customers
15673.0,6204.32,268,88,3,5,5,355,Loyal Customers
15674.0,6948.2300000000005,351,73,3,5,5,355,Loyal Customers
15675.0,542.04,35,81,3,2,2,322,Need Attention
15676.0,3435.76,202,19,5,5,5,555,Champions
15677.0,1305.63,72,49,4,3,4,434,Potential Loyalists
15678.0,1825.94,92,53,4,4,4,444,Champions
15679.0,781.28,110,24,4,4,3,443,Loyal Customers
15680.0,4028.69,236,9,5,5,5,555,Champions
15681.0,2989.7,88,25,4,4,5,445,Champions
15682.0,318.24,25,599,1,2,2,122,Lost Customers
15683.0,524.54,26,117,3,2,2,322,Need Attention
15684.0,173.95,11,547,1,1,1,111,Lost Customers
15685.0,55.980000000000004,17,450,1,2,1,121,Lost Customers
15686.0,90.0,1,420,1,1,1,111,Lost Customers
15687.0,2993.1,166,9,5,4,5,545,Champions
15688.0,190.57,27,419,1,2,1,121,Lost Customers
15689.0,521.03,24,120,3,2,2,322,Need Attention
15690.0,239.76,19,4,5,2,1,521,Potential Loyalists
15691.0,571.3,14,252,2,1,2,212,Lost Customers
15692.0,191.04,12,28,4,1,1,411,Need Attention
15693.0,37.5,1,659,1,1,1,111,Lost Customers
15694.0,9978.48,143,1,5,4,5,545,Champions
15695.0,1131.04,59,267,2,3,3,233,At Risk
15696.0,3881.2200000000003,221,33,4,5,5,455,Champions
15697.0,246.75,14,690,1,1,1,111,Lost Customers
15698.0,46.2,2,624,1,1,1,111,Lost Customers
15699.0,309.65,18,18,5,2,2,522,Potential Loyalists
15700.0,696.68,86,172,3,4,3,343,Loyal Customers
15701.0,1529.0,230,2,5,5,4,554,Champions
15702.0,140.39000000000001,30,476,1,2,1,121,Lost Customers
15703.0,211.5,5,265,2,1,1,211,Lost Customers
15704.0,3734.6600000000003,204,140,3,5,5,355,Loyal Customers
15705.0,143.1,6,201,2,1,1,211,Lost Customers
15706.0,1060.56,55,64,3,3,3,333,Need Attention
15707.0,916.98,205,35,4,5,3,453,Loyal Customers
15708.0,3887.15,337,41,4,5,5,455,Champions
15709.0,327.85,27,284,2,2,2,222,Lost Customers
15710.0,898.87,110,417,1,4,3,143,At Risk
15711.0,420.25,25,557,1,2,2,122,Lost Customers
15712.0,3472.4100000000003,166,9,5,4,5,545,Champions
15713.0,839.64,52,143,3,3,3,333,Need Attention
15714.0,783.96,48,12,5,3,3,533,Potential Loyalists
15715.0,658.02,38,556,1,3,3,133,At Risk
15716.0,2485.26,286,146,3,5,4,354,Loyal Customers
15717.0,607.0,24,234,2,2,2,222,Lost Customers
15718.0,293.79,18,540,1,2,2,122,Lost Customers
15719.0,10195.97,1770,33,4,5,5,455,Champions
15720.0,739.22,153,24,4,4,3,443,Loyal Customers
15721.0,471.40000000000003,84,12,5,4,2,542,Loyal Customers
15722.0,5234.0,178,36,4,5,5,455,Champions
15723.0,930.7,123,365,2,4,3,243,At Risk
15724.0,310.85,17,201,2,2,2,222,Lost Customers
15725.0,415.25,32,15,5,2,2,522,Potential Loyalists
15726.0,321.91,23,390,2,2,2,222,Lost Customers
15727.0,9371.71,685,17,5,5,5,555,Champions
15728.0,544.6,12,380,2,1,2,212,Lost Customers
15729.0,192.55,11,213,2,1,1,211,Lost Customers
15730.0,1726.58,111,66,3,4,4,344,Loyal Customers
15731.0,125.3,8,554,1,1,1,111,Lost Customers
15732.0,1543.97,99,212,2,4,4,244,At Risk
15733.0,162.3,10,283,2,1,1,211,Lost Customers
15734.0,2263.3,43,115,3,3,4,334,Need Attention
15735.0,327.68,19,421,1,2,2,122,Lost Customers
15736.0,1767.12,100,435,1,4,4,144,At Risk
15737.0,1188.1200000000001,71,15,5,3,3,533,Potential Loyalists
15738.0,13043.32,482,19,5,5,5,555,Champions
15739.0,449.12,8,66,3,1,2,312,Need Attention
15740.0,154.88,9,49,4,1,1,411,Need Attention
15741.0,208.62,12,458,1,1,1,111,Lost Customers
